object,attributes,parents,children,srcOneToRelation,srcManyToRelation,dstToManyRelation,numCorrespondingTables,mappingStrategy,parentMappingStrategy,associations,paretoOptimal
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Student,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
User,2,0,2,1,1,1,15,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Staff,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,16,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,16,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
LibraryManagementSystem,4,0,0,4,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
User,2,0,2,1,1,1,16,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
Staff,1,1,0,0,0,0,16,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
User,2,0,2,1,1,1,16,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,16,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
User,2,0,2,1,1,1,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,16,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Staff,1,1,0,0,0,0,16,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,16,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,16,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryManagementSystem,4,0,0,4,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Book,4,0,0,0,0,4,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSuperclassStrategy,UnionSuperclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Librarian,4,0,0,2,0,0,14,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
Librarian,4,0,0,2,0,0,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Student,1,1,0,0,0,0,15,UnionSubclassStrategy,UnionSubclassStrategy,none,1
User,2,0,2,1,1,1,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Account,6,0,0,0,0,2,15,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
Staff,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
Student,1,1,0,0,0,0,15,JoinedSubclassStrategy,UnionSubclassStrategy,none,1
LibraryDatabase,2,0,0,2,0,0,15,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,1
