object,attributes,parents,children,srcOneToRelation,srcManyToRelation,dstToManyRelation,numCorrespondingTables,mappingStrategy,parentMappingStrategy,associations,paretoOptimal
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,11,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,11,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,11,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,11,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,11,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,11,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,11,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,11,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,11,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,11,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,11,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,11,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,12,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
Developer,1,1,0,0,0,0,12,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSuperclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSuperclassStrategy,UnionSuperclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
NameSpace,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
User,2,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,14,UnionSubclassStrategy,UnionSubclassStrategy,none,0
NameSpace,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Participant,1,0,3,0,1,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Developer,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,14,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,14,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Relationship,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Variable,2,0,0,1,0,1,13,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,13,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
DecisionSpace,2,0,0,2,1,0,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Role,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
NameSpace,2,0,0,0,0,1,13,UnionSubclassStrategy,none,OwnAssociationTableStrategy,0
Viewer,1,1,0,0,0,0,13,UnionSubclassStrategy,UnionSubclassStrategy,none,0
DecisionSpace,2,0,0,2,1,0,12,UnionSubclassStrategy,none,ForeignKeyEmbeddingStrategy+OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
Developer,1,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Participant,1,0,3,0,1,1,12,UnionSubclassStrategy,none,OwnAssociationTableStrategy+OwnAssociationTableStrategy,0
User,2,1,0,0,0,0,12,UnionSubclassStrategy,UnionSubclassStrategy,none,0
Viewer,1,1,0,0,0,0,12,JoinedSubclassStrategy,UnionSubclassStrategy,none,0
